LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
1.8,4.200000,4.200000,3.354094666667e-09,8.703329069321e-12,3,3.362566000000e-09;3.342126000000e-09;3.357592000000e-09
1.8,4.300000,4.300000,3.401811333333e-09,5.587917521065e-13,3,3.401208000000e-09;3.402555000000e-09;3.401671000000e-09
1.8,4.400000,4.400000,3.444947333333e-09,2.018143426243e-12,3,3.442714000000e-09;3.444525000000e-09;3.447603000000e-09
1.8,4.500000,4.500000,3.486427333333e-09,6.724683354792e-12,3,3.492524000000e-09;3.477058000000e-09;3.489700000000e-09
1.8,4.600000,4.600000,3.513311666667e-09,8.181297628671e-12,3,3.505924000000e-09;3.524717000000e-09;3.509294000000e-09
1.8,4.700000,4.700000,3.549298333333e-09,5.855439085917e-12,3,3.556281000000e-09;3.541952000000e-09;3.549662000000e-09
1.8,4.800000,4.800000,3.589471000000e-09,9.998901239636e-12,3,3.603264000000e-09;3.585273000000e-09;3.579876000000e-09
1.8,4.900000,4.900000,3.636020000000e-09,5.274713515127e-12,3,3.633392000000e-09;3.643380000000e-09;3.631288000000e-09
1.8,5.000000,5.000000,3.674423666667e-09,2.055876833751e-12,3,3.672331000000e-09;3.677218000000e-09;3.673722000000e-09
1.9,-2.000000,-2.000000,-6.784436000000e-10,1.666207841437e-11,3,-6.957783000000e-10;-6.835990000000e-10;-6.559535000000e-10
1.9,-1.900000,-1.900000,-6.621481000000e-10,9.981288195752e-12,3,-6.734423000000e-10;-6.491682000000e-10;-6.638338000000e-10
1.9,-1.800000,-1.800000,-6.433945333333e-10,1.049903328926e-11,3,-6.345446000000e-10;-6.581444000000e-10;-6.374946000000e-10
1.9,-1.700000,-1.700000,-6.451504000000e-10,7.868566437838e-12,3,-6.455860000000e-10;-6.353030000000e-10;-6.545622000000e-10
1.9,-1.600000,-1.600000,-6.304144000000e-10,1.335686267729e-11,3,-6.253571000000e-10;-6.487046000000e-10;-6.171815000000e-10
1.9,-1.500000,-1.500000,-6.375928000000e-10,9.886115795734e-12,3,-6.515703000000e-10;-6.303301000000e-10;-6.308780000000e-10
1.9,-1.400000,-1.400000,-6.355417333333e-10,1.019171642931e-11,3,-6.299508000000e-10;-6.498421000000e-10;-6.268323000000e-10
1.9,-1.300000,-1.300000,-6.413433666667e-10,1.097663098597e-11,3,-6.492520000000e-10;-6.258210000000e-10;-6.489571000000e-10
1.9,-1.200000,-1.200000,-6.384074000000e-10,9.245336524973e-12,3,-6.442371000000e-10;-6.456279000000e-10;-6.253572000000e-10
1.9,-1.100000,-1.100000,-6.459228333333e-10,2.566705573199e-11,3,-6.433100000000e-10;-6.158752000000e-10;-6.785833000000e-10
1.9,-1.000000,-1.000000,-6.241487000000e-10,2.692894622273e-12,3,-6.204260000000e-10;-6.253146000000e-10;-6.267055000000e-10
1.9,-0.990000,-0.990000,-6.352184000000e-10,1.159300449438e-11,3,-6.514855000000e-10;-6.253149000000e-10;-6.288548000000e-10
1.9,-0.980000,-0.980000,-6.325914666667e-10,7.589910886316e-12,3,-6.348814000000e-10;-6.223648000000e-10;-6.405282000000e-10
1.9,-0.970000,-0.970000,-6.354429666667e-10,7.062645510635e-12,3,-6.388425000000e-10;-6.418767000000e-10;-6.256097000000e-10
1.9,-0.960000,-0.960000,-6.404580000000e-10,1.294334730225e-11,3,-6.557418000000e-10;-6.240926000000e-10;-6.415396000000e-10
1.9,-0.950000,-0.950000,-6.332514000000e-10,9.094799183050e-12,3,-6.431408000000e-10;-6.211847000000e-10;-6.354287000000e-10
1.9,-0.940000,-0.940000,-6.377184666667e-10,2.175433883226e-11,3,-6.503469000000e-10;-6.071088000000e-10;-6.556997000000e-10
1.9,-0.930000,-0.930000,-6.204679333333e-10,2.727752856465e-11,3,-5.983852000000e-10;-6.589020000000e-10;-6.041166000000e-10
1.9,-0.920000,-0.920000,-6.330546000000e-10,6.619282420323e-12,3,-6.261994000000e-10;-6.420028000000e-10;-6.309616000000e-10
1.9,-0.910000,-0.910000,-6.395024666667e-10,1.855624371065e-11,3,-6.528758000000e-10;-6.132616000000e-10;-6.523700000000e-10
1.9,-0.900000,-0.900000,-6.283485333333e-10,1.377664311563e-11,3,-6.328580000000e-10;-6.096791000000e-10;-6.425085000000e-10
1.9,-0.890000,-0.890000,-6.178550000000e-10,2.802741566407e-11,3,-6.010821000000e-10;-6.573430000000e-10;-5.951399000000e-10
1.9,-0.880000,-0.880000,-6.089768666667e-10,3.007076821736e-11,3,-5.807694000000e-10;-6.506420000000e-10;-5.955192000000e-10
1.9,-0.870000,-0.870000,-6.388699000000e-10,3.050197344086e-11,3,-6.723875000000e-10;-5.985955000000e-10;-6.456267000000e-10
1.9,-0.860000,-0.860000,-6.256793000000e-10,7.040095386191e-12,3,-6.214790000000e-10;-6.199620000000e-10;-6.355969000000e-10
1.9,-0.850000,-0.850000,-6.207205000000e-10,3.095482712728e-11,3,-5.917263000000e-10;-6.636219000000e-10;-6.068133000000e-10
1.9,-0.840000,-0.840000,-6.308908000000e-10,1.729044321294e-11,3,-6.330683000000e-10;-6.087098000000e-10;-6.508943000000e-10
1.9,-0.830000,-0.830000,-6.413843666667e-10,1.840525263004e-11,3,-6.378723000000e-10;-6.208048000000e-10;-6.654760000000e-10
1.9,-0.820000,-0.820000,-6.222235000000e-10,1.217335754370e-11,3,-6.158322000000e-10;-6.115754000000e-10;-6.392629000000e-10
1.9,-0.810000,-0.810000,-6.264797333333e-10,3.428038120036e-11,3,-6.667400000000e-10;-5.829605000000e-10;-6.297387000000e-10
1.9,-0.800000,-0.800000,-6.158457666667e-10,4.981676951860e-11,3,-5.863740000000e-10;-6.859994000000e-10;-5.751639000000e-10
1.9,-0.790000,-0.790000,-6.297105666667e-10,1.912868812375e-11,3,-6.567521000000e-10;-6.168430000000e-10;-6.155366000000e-10
1.9,-0.780000,-0.780000,-6.282776666667e-10,3.615197920947e-11,3,-6.513579000000e-10;-5.772290000000e-10;-6.562461000000e-10
